Class,Object,Vertex Count,Triangles,Quads,Pentagons,Hexagons,7+ sided polygons,Total Faces,Face Types
Skyscraper,D00126.obj,39975,38308,0,0,0,0,38308,Triangle
Skyscraper,D00130.obj,1036,1672,0,0,0,0,1672,Triangle
Skyscraper,D00259.obj,50449,57938,0,0,0,0,57938,Triangle
Skyscraper,D00300.obj,6372,10967,0,0,0,0,10967,Triangle
Skyscraper,D00520.obj,51730,52041,0,0,0,0,52041,Triangle
Skyscraper,D00532.obj,19283,26932,0,0,0,0,26932,Triangle
Skyscraper,D00584.obj,28864,28622,0,0,0,0,28622,Triangle
Skyscraper,D00589.obj,6372,10976,0,0,0,0,10976,Triangle
Skyscraper,D00641.obj,3299,4363,0,0,0,0,4363,Triangle
Skyscraper,D00664.obj,10076,12812,0,0,0,0,12812,Triangle
Skyscraper,D00729.obj,51011,50113,0,0,0,0,50113,Triangle
Skyscraper,D00822.obj,10054,16987,0,0,0,0,16987,Triangle
Skyscraper,D00870.obj,65343,50778,0,0,0,0,50778,Triangle
Skyscraper,D00872.obj,365,668,0,0,0,0,668,Triangle
Skyscraper,D00998.obj,4708,5942,0,0,0,0,5942,Triangle
Spoon,D00014.obj,748,4485,0,0,0,0,4485,Triangle
Spoon,D00085.obj,575,3444,0,0,0,0,3444,Triangle
Spoon,D00144.obj,243,1407,0,0,0,0,1407,Triangle
Spoon,D00157.obj,386,2499,0,0,0,0,2499,Triangle
Spoon,D00196.obj,1512,4812,0,0,0,0,4812,Triangle
Spoon,D00338.obj,481,3021,0,0,0,0,3021,Triangle
Spoon,D00422.obj,109,528,0,0,0,0,528,Triangle
Spoon,D00474.obj,72,363,0,0,0,0,363,Triangle
Spoon,D00497.obj,144,852,0,0,0,0,852,Triangle
Spoon,D00517.obj,487,2697,0,0,0,0,2697,Triangle
Spoon,D00562.obj,4958,12999,0,0,0,0,12999,Triangle
Spoon,D00593.obj,144,918,0,0,0,0,918,Triangle
Spoon,D00661.obj,1848,10491,0,0,0,0,10491,Triangle
Spoon,D00669.obj,556,3324,0,0,0,0,3324,Triangle
Spoon,D00674.obj,173,966,0,0,0,0,966,Triangle
Spoon,D00683.obj,5039,3282,0,0,0,0,3282,Triangle
Spoon,D00790.obj,284,1623,0,0,0,0,1623,Triangle
Spoon,D00842.obj,291,1647,0,0,0,0,1647,Triangle
Spoon,D00927.obj,910,5448,0,0,0,0,5448,Triangle
Spoon,D00964.obj,211,1014,0,0,0,0,1014,Triangle
Starship,m1353.obj,2124,4147,0,0,0,0,4147,Triangle
Starship,m1354.obj,5724,11368,0,0,0,0,11368,Triangle
Starship,m1355.obj,7730,13354,0,0,0,0,13354,Triangle
Starship,m1356.obj,1946,3301,0,0,0,0,3301,Triangle
Starship,m1357.obj,9664,32216,0,0,0,0,32216,Triangle
Starship,m1358.obj,1196,1989,0,0,0,0,1989,Triangle
Starship,m1359.obj,265,508,0,0,0,0,508,Triangle
Starship,m1360.obj,2904,4231,0,0,0,0,4231,Triangle
Starship,m1361.obj,1038,2008,0,0,0,0,2008,Triangle
Starship,m1362.obj,13685,22912,0,0,0,0,22912,Triangle
Starship,m1364.obj,9018,18139,0,0,0,0,18139,Triangle
Starship,m1365.obj,718,1196,0,0,0,0,1196,Triangle
Starship,m1366.obj,568,1067,0,0,0,0,1067,Triangle
Starship,m1368.obj,31275,59739,0,0,0,0,59739,Triangle
Starship,m1369.obj,1004,1720,0,0,0,0,1720,Triangle
Starship,m1370.obj,1748,3401,0,0,0,0,3401,Triangle
Starship,m1371.obj,1558,2542,0,0,0,0,2542,Triangle
Starship,m1372.obj,3366,6344,0,0,0,0,6344,Triangle
Starship,m1373.obj,6098,11592,0,0,0,0,11592,Triangle
Starship,m1374.obj,8080,15507,0,0,0,0,15507,Triangle
Starship,m1375.obj,1694,3380,0,0,0,0,3380,Triangle
Starship,m1376.obj,467,944,0,0,0,0,944,Triangle
Starship,m1378.obj,2059,3804,0,0,0,0,3804,Triangle
Starship,m1379.obj,1018,1858,0,0,0,0,1858,Triangle
Starship,m1380.obj,11926,20996,0,0,0,0,20996,Triangle
Starship,m1381.obj,14225,27965,0,0,0,0,27965,Triangle
Starship,m1382.obj,7006,14044,0,0,0,0,14044,Triangle
Starship,m1383.obj,8722,31296,0,0,0,0,31296,Triangle
Starship,m1384.obj,3820,7365,0,0,0,0,7365,Triangle
Starship,m1385.obj,11132,20663,0,0,0,0,20663,Triangle
Starship,m1386.obj,1707,3384,0,0,0,0,3384,Triangle
SubmachineGun,D00052.obj,2258,4275,0,0,0,0,4275,Triangle
SubmachineGun,D00060.obj,577,1014,0,0,0,0,1014,Triangle
SubmachineGun,D00062.obj,2291,2964,0,0,0,0,2964,Triangle
SubmachineGun,D00064.obj,6530,13256,0,0,0,0,13256,Triangle
SubmachineGun,D00068.obj,19423,38396,0,0,0,0,38396,Triangle
SubmachineGun,D00119.obj,11791,23060,0,0,0,0,23060,Triangle
SubmachineGun,D00219.obj,1520,2532,0,0,0,0,2532,Triangle
SubmachineGun,D00256.obj,760,1326,0,0,0,0,1326,Triangle
SubmachineGun,D00371.obj,18170,31606,0,0,0,0,31606,Triangle
SubmachineGun,D00384.obj,1806,2216,0,0,0,0,2216,Triangle
SubmachineGun,D00431.obj,1783,2708,0,0,0,0,2708,Triangle
SubmachineGun,D00459.obj,24710,49474,0,0,0,0,49474,Triangle
SubmachineGun,D00489.obj,1434,2180,0,0,0,0,2180,Triangle
SubmachineGun,D00537.obj,3629,3190,0,0,0,0,3190,Triangle
SubmachineGun,D00613.obj,1424,2437,0,0,0,0,2437,Triangle
SubmachineGun,D00733.obj,4970,8831,0,0,0,0,8831,Triangle
SubmachineGun,D00878.obj,2027,2916,0,0,0,0,2916,Triangle
SubmachineGun,D00893.obj,170,281,0,0,0,0,281,Triangle
SubmachineGun,D00960.obj,182,294,0,0,0,0,294,Triangle
SubmachineGun,D00970.obj,451,785,0,0,0,0,785,Triangle
Sword,D00066.obj,18993,21764,0,0,0,0,21764,Triangle
Sword,D00071.obj,10920,21800,0,0,0,0,21800,Triangle
Sword,D00133.obj,13257,26446,0,0,0,0,26446,Triangle
Sword,D00149.obj,190,344,0,0,0,0,344,Triangle
Sword,D00162.obj,1150,2296,0,0,0,0,2296,Triangle
Sword,D00177.obj,5076,10136,0,0,0,0,10136,Triangle
Sword,D00195.obj,1429,2976,0,0,0,0,2976,Triangle
Sword,D00249.obj,15478,30816,0,0,0,0,30816,Triangle
Sword,D00356.obj,5012,6142,0,0,0,0,6142,Triangle
Sword,D00484.obj,6873,13168,0,0,0,0,13168,Triangle
Sword,D00513.obj,4136,7297,0,0,0,0,7297,Triangle
Sword,D00540.obj,8181,10922,0,0,0,0,10922,Triangle
Sword,D00635.obj,725,1238,0,0,0,0,1238,Triangle
Sword,D00712.obj,327,602,0,0,0,0,602,Triangle
Sword,D00807.obj,176,648,0,0,0,0,648,Triangle
Sword,D00808.obj,1787,3110,0,0,0,0,3110,Triangle
Sword,D00812.obj,3694,12652,0,0,0,0,12652,Triangle
Sword,D00906.obj,14621,29204,0,0,0,0,29204,Triangle
Sword,D00916.obj,2993,7470,0,0,0,0,7470,Triangle
Sword,D00992.obj,5872,11648,0,0,0,0,11648,Triangle
Sword,m687.obj,800,1504,0,0,0,0,1504,Triangle
Sword,m688.obj,1977,3938,0,0,0,0,3938,Triangle
Sword,m689.obj,178,360,0,0,0,0,360,Triangle
Sword,m690.obj,180,368,0,0,0,0,368,Triangle
Sword,m691.obj,8583,16488,0,0,0,0,16488,Triangle
Sword,m692.obj,3694,12652,0,0,0,0,12652,Triangle
Sword,m693.obj,196,259,0,0,0,0,259,Triangle
Sword,m694.obj,2903,5667,0,0,0,0,5667,Triangle
Sword,m695.obj,9880,19712,0,0,0,0,19712,Triangle
Sword,m696.obj,5548,11609,0,0,0,0,11609,Triangle
Sword,m697.obj,526,1036,0,0,0,0,1036,Triangle
Sword,m698.obj,3949,7505,0,0,0,0,7505,Triangle
Sword,m699.obj,557,1112,0,0,0,0,1112,Triangle
Sword,m700.obj,800,1504,0,0,0,0,1504,Triangle
Sword,m701.obj,960,1900,0,0,0,0,1900,Triangle
Sword,m702.obj,1005,2000,0,0,0,0,2000,Triangle
Sword,m703.obj,588,1100,0,0,0,0,1100,Triangle
Sword,m704.obj,408,812,0,0,0,0,812,Triangle
Sword,m705.obj,7910,15768,0,0,0,0,15768,Triangle
Sword,m707.obj,4325,8628,0,0,0,0,8628,Triangle
Sword,m709.obj,6598,13168,0,0,0,0,13168,Triangle
Sword,m710.obj,10936,21764,0,0,0,0,21764,Triangle
Sword,m711.obj,9457,17701,0,0,0,0,17701,Triangle
Sword,m712.obj,4890,9314,0,0,0,0,9314,Triangle
Sword,m713.obj,1023,2000,0,0,0,0,2000,Triangle
Sword,m714.obj,526,1036,0,0,0,0,1036,Triangle
Sword,m715.obj,5548,11609,0,0,0,0,11609,Triangle
Sword,m716.obj,4757,9573,0,0,0,0,9573,Triangle
Sword,m717.obj,18888,37283,0,0,0,0,37283,Triangle
Sword,m718.obj,361,710,0,0,0,0,710,Triangle
Sword,m719.obj,624,1228,0,0,0,0,1228,Triangle
Sword,m720.obj,318,620,0,0,0,0,620,Triangle
Sword,m721.obj,275,530,0,0,0,0,530,Triangle
Tool,D01003.obj,3963,7922,0,0,0,0,7922,Triangle
Tool,D01012.obj,4463,8922,0,0,0,0,8922,Triangle
Tool,D01040.obj,4794,9584,0,0,0,0,9584,Triangle
Tool,D01044.obj,5201,10398,0,0,0,0,10398,Triangle
Tool,D01069.obj,6198,12392,0,0,0,0,12392,Triangle
Tool,D01084.obj,4491,8978,0,0,0,0,8978,Triangle
Tool,D01086.obj,3804,7604,0,0,0,0,7604,Triangle
Tool,D01111.obj,4284,8564,0,0,0,0,8564,Triangle
Tool,D01113.obj,4407,8810,0,0,0,0,8810,Triangle
Tool,D01127.obj,6104,12204,0,0,0,0,12204,Triangle
Tool,D01131.obj,4487,8970,0,0,0,0,8970,Triangle
Tool,D01140.obj,3906,7808,0,0,0,0,7808,Triangle
Tool,D01142.obj,5110,10216,0,0,0,0,10216,Triangle
Tool,D01148.obj,4478,8952,0,0,0,0,8952,Triangle
Tool,D01152.obj,3942,7880,0,0,0,0,7880,Triangle
Tool,D01154.obj,5202,10400,0,0,0,0,10400,Triangle
Tool,D01156.obj,5508,11012,0,0,0,0,11012,Triangle
Tool,D01159.obj,4478,8952,0,0,0,0,8952,Triangle
Tool,D01165.obj,4457,8910,0,0,0,0,8910,Triangle
Tool,D01176.obj,4298,8592,0,0,0,0,8592,Triangle
Tool,m1099.obj,302,600,0,0,0,0,600,Triangle
Tool,m1100.obj,232,452,0,0,0,0,452,Triangle
Tool,m1101.obj,135,262,0,0,0,0,262,Triangle
Tool,m1102.obj,24,52,0,0,0,0,52,Triangle
Tool,m1103.obj,199,330,0,0,0,0,330,Triangle
Tool,m1104.obj,362,708,0,0,0,0,708,Triangle
Tool,m1105.obj,1550,3092,0,0,0,0,3092,Triangle
Tool,m1106.obj,1902,4076,0,0,0,0,4076,Triangle
Tool,m1107.obj,1116,2199,0,0,0,0,2199,Triangle
Tool,m1108.obj,2186,3756,0,0,0,0,3756,Triangle
Tool,m1109.obj,1490,2891,0,0,0,0,2891,Triangle
Tool,m1110.obj,850,1687,0,0,0,0,1687,Triangle
Tool,m1111.obj,523,1038,0,0,0,0,1038,Triangle
Tool,m1112.obj,316,621,0,0,0,0,621,Triangle
Tool,m1113.obj,2042,4076,0,0,0,0,4076,Triangle
Tool,m1114.obj,1344,2292,0,0,0,0,2292,Triangle
Tool,m1115.obj,1327,2266,0,0,0,0,2266,Triangle
Tool,m1116.obj,1155,2234,0,0,0,0,2234,Triangle
Tool,m1117.obj,1720,3424,0,0,0,0,3424,Triangle
Tool,m587.obj,4129,8230,0,0,0,0,8230,Triangle
Tool,m588.obj,3353,6594,0,0,0,0,6594,Triangle
Tool,m589.obj,2354,4046,0,0,0,0,4046,Triangle
Tool,m590.obj,4461,8017,0,0,0,0,8017,Triangle
Tool,m591.obj,3185,6381,0,0,0,0,6381,Triangle
Train,D01008.obj,4469,25020,0,0,0,0,25020,Triangle
Train,D01014.obj,4274,33993,0,0,0,0,33993,Triangle
Train,D01016.obj,7754,32214,0,0,0,0,32214,Triangle
Train,D01027.obj,4906,36708,0,0,0,0,36708,Triangle
Train,D01031.obj,1257,8559,0,0,0,0,8559,Triangle
Train,D01035.obj,3142,16074,0,0,0,0,16074,Triangle
Train,D01047.obj,5450,36372,0,0,0,0,36372,Triangle
Train,D01055.obj,10979,68304,0,0,0,0,68304,Triangle
Train,D01059.obj,7243,42255,0,0,0,0,42255,Triangle
Train,D01061.obj,6494,37149,0,0,0,0,37149,Triangle
Train,D01064.obj,5037,29523,0,0,0,0,29523,Triangle
Train,D01089.obj,4390,25806,0,0,0,0,25806,Triangle
Train,D01094.obj,454,3024,0,0,0,0,3024,Triangle
Train,D01095.obj,6385,32868,0,0,0,0,32868,Triangle
Train,D01134.obj,8721,43209,0,0,0,0,43209,Triangle
Train,D01137.obj,6422,39822,0,0,0,0,39822,Triangle
Train,D01147.obj,2424,13485,0,0,0,0,13485,Triangle
Train,D01149.obj,8616,43260,0,0,0,0,43260,Triangle
Train,D01163.obj,4522,26739,0,0,0,0,26739,Triangle
Train,D01180.obj,13612,85308,0,0,0,0,85308,Triangle
Train,m1578.obj,333,574,0,0,0,0,574,Triangle
Train,m1580.obj,1400,2568,0,0,0,0,2568,Triangle
Train,m1581.obj,11299,22000,0,0,0,0,22000,Triangle
Train,m1582.obj,8239,16328,0,0,0,0,16328,Triangle
Train,m1583.obj,309,573,0,0,0,0,573,Triangle
Train,m1584.obj,174,316,0,0,0,0,316,Triangle
Train,m1585.obj,5303,10241,0,0,0,0,10241,Triangle
Train,m1586.obj,5520,10581,0,0,0,0,10581,Triangle
Train,m1587.obj,4658,8999,0,0,0,0,8999,Triangle
Train,m1588.obj,4400,7716,0,0,0,0,7716,Triangle
Tree,D00096.obj,54223,36512,0,0,0,0,36512,Triangle
Tree,D00200.obj,19368,10908,0,0,0,0,10908,Triangle
Tree,D00221.obj,49630,51077,0,0,0,0,51077,Triangle
Tree,D00223.obj,58864,54644,0,0,0,0,54644,Triangle
Tree,D00367.obj,2903,3692,0,0,0,0,3692,Triangle
Tree,D00385.obj,12534,7366,0,0,0,0,7366,Triangle
Tree,D00393.obj,49528,41792,0,0,0,0,41792,Triangle
Tree,D00439.obj,36902,28551,0,0,0,0,28551,Triangle
Tree,D00456.obj,1936,1697,0,0,0,0,1697,Triangle
Tree,D00479.obj,28407,35761,0,0,0,0,35761,Triangle
Tree,D00533.obj,31972,18412,0,0,0,0,18412,Triangle
Tree,D00573.obj,23696,23680,0,0,0,0,23680,Triangle
Tree,D00612.obj,11385,4891,0,0,0,0,4891,Triangle
Tree,D00727.obj,56409,40642,0,0,0,0,40642,Triangle
Tree,D00765.obj,41501,29804,0,0,0,0,29804,Triangle
Tree,D00777.obj,21856,13758,0,0,0,0,13758,Triangle
Tree,D00810.obj,29528,25996,0,0,0,0,25996,Triangle
Tree,D00834.obj,52078,73042,0,0,0,0,73042,Triangle
Tree,D00911.obj,58369,46364,0,0,0,0,46364,Triangle
Tree,D00996.obj,29340,28868,0,0,0,0,28868,Triangle
Tree,m1050.obj,5410,4629,0,0,0,0,4629,Triangle
Tree,m1062.obj,334,692,0,0,0,0,692,Triangle
Tree,m1063.obj,470,932,0,0,0,0,932,Triangle
Tree,m1064.obj,2681,1800,0,0,0,0,1800,Triangle
Tree,m1065.obj,3007,1610,0,0,0,0,1610,Triangle
Tree,m1066.obj,1904,2042,0,0,0,0,2042,Triangle
Tree,m1067.obj,1058,1756,0,0,0,0,1756,Triangle
Tree,m1068.obj,1366,1892,0,0,0,0,1892,Triangle
Tree,m1069.obj,18418,17436,0,0,0,0,17436,Triangle
Tree,m1070.obj,1194,1134,0,0,0,0,1134,Triangle
Tree,m1071.obj,1086,1812,0,0,0,0,1812,Triangle
Tree,m1072.obj,1356,1296,0,0,0,0,1296,Triangle
Tree,m1075.obj,574,1112,0,0,0,0,1112,Triangle
Tree,m1077.obj,832,1471,0,0,0,0,1471,Triangle
Tree,m1078.obj,724,696,0,0,0,0,696,Triangle
Tree,m1079.obj,155,260,0,0,0,0,260,Triangle
Tree,m1082.obj,82,140,0,0,0,0,140,Triangle
Tree,m1086.obj,6247,6856,0,0,0,0,6856,Triangle
Tree,m1089.obj,170,264,0,0,0,0,264,Triangle
Tree,m1090.obj,5482,10928,0,0,0,0,10928,Triangle
Tree,m1091.obj,2457,3814,0,0,0,0,3814,Triangle
Tree,m1092.obj,337,638,0,0,0,0,638,Triangle
Tree,m1093.obj,1197,1954,0,0,0,0,1954,Triangle
Tree,m1095.obj,1303,1445,0,0,0,0,1445,Triangle
Tree,m1096.obj,835,1376,0,0,0,0,1376,Triangle
Tree,m1097.obj,35,31,0,0,0,0,31,Triangle
Tree,m1098.obj,3441,3701,0,0,0,0,3701,Triangle
Truck,D00002.obj,482,2520,0,0,0,0,2520,Triangle
Truck,D00003.obj,6683,37098,0,0,0,0,37098,Triangle
Truck,D00010.obj,6939,38910,0,0,0,0,38910,Triangle
Truck,D00029.obj,5209,38331,0,0,0,0,38331,Triangle
Truck,D00047.obj,3644,21885,0,0,0,0,21885,Triangle
Truck,D00056.obj,4148,21741,0,0,0,0,21741,Triangle
Truck,D00112.obj,7853,47286,0,0,0,0,47286,Triangle
Truck,D00158.obj,8315,46152,0,0,0,0,46152,Triangle
Truck,D00241.obj,1162,6990,0,0,0,0,6990,Triangle
Truck,D00287.obj,5290,30009,0,0,0,0,30009,Triangle
Truck,D00303.obj,8955,54603,0,0,0,0,54603,Triangle
Truck,D00331.obj,4990,34089,0,0,0,0,34089,Triangle
Truck,D00406.obj,1419,9108,0,0,0,0,9108,Triangle
Truck,D00424.obj,3725,34776,0,0,0,0,34776,Triangle
Truck,D00518.obj,5427,32121,0,0,0,0,32121,Triangle
Truck,D00804.obj,6576,35157,0,0,0,0,35157,Triangle
Truck,D00835.obj,11749,69420,0,0,0,0,69420,Triangle
Truck,D00926.obj,5602,39495,0,0,0,0,39495,Triangle
Truck,D00947.obj,2530,15906,0,0,0,0,15906,Triangle
Truck,D00987.obj,13228,78354,0,0,0,0,78354,Triangle
Truck,m1570.obj,1445,3111,0,0,0,0,3111,Triangle
Truck,m1571.obj,12792,23350,0,0,0,0,23350,Triangle
Truck,m1572.obj,9614,18340,0,0,0,0,18340,Triangle
Truck,m1573.obj,1461,2788,0,0,0,0,2788,Triangle
Truck,m1574.obj,3780,7402,0,0,0,0,7402,Triangle
Truck,m1575.obj,47209,92176,0,0,0,0,92176,Triangle
Truck,m1576.obj,3519,7038,0,0,0,0,7038,Triangle
TruckNonContainer,D00055.obj,7636,45843,0,0,0,0,45843,Triangle
TruckNonContainer,D00143.obj,3622,30261,0,0,0,0,30261,Triangle
TruckNonContainer,D00148.obj,2448,14064,0,0,0,0,14064,Triangle
TruckNonContainer,D00215.obj,4409,23541,0,0,0,0,23541,Triangle
TruckNonContainer,D00252.obj,2288,13668,0,0,0,0,13668,Triangle
TruckNonContainer,D00266.obj,6898,39423,0,0,0,0,39423,Triangle
TruckNonContainer,D00267.obj,6035,36387,0,0,0,0,36387,Triangle
TruckNonContainer,D00275.obj,5510,32640,0,0,0,0,32640,Triangle
TruckNonContainer,D00283.obj,6979,34398,0,0,0,0,34398,Triangle
TruckNonContainer,D00353.obj,11914,72831,0,0,0,0,72831,Triangle
TruckNonContainer,D00553.obj,7248,42048,0,0,0,0,42048,Triangle
TruckNonContainer,D00572.obj,4657,33006,0,0,0,0,33006,Triangle
TruckNonContainer,D00608.obj,7112,39882,0,0,0,0,39882,Triangle
TruckNonContainer,D00619.obj,5231,31575,0,0,0,0,31575,Triangle
TruckNonContainer,D00699.obj,5071,34131,0,0,0,0,34131,Triangle
TruckNonContainer,D00731.obj,4918,37590,0,0,0,0,37590,Triangle
TruckNonContainer,D00737.obj,2578,13452,0,0,0,0,13452,Triangle
TruckNonContainer,D00783.obj,5246,30654,0,0,0,0,30654,Triangle
TruckNonContainer,D00879.obj,4278,25308,0,0,0,0,25308,Triangle
TruckNonContainer,D00943.obj,8852,45708,0,0,0,0,45708,Triangle
Vase,m527.obj,176,348,0,0,0,0,348,Triangle
Vase,m528.obj,3128,6132,0,0,0,0,6132,Triangle
Vase,m529.obj,1750,3121,0,0,0,0,3121,Triangle
Vase,m531.obj,1296,2592,0,0,0,0,2592,Triangle
Vase,m532.obj,240,480,0,0,0,0,480,Triangle
Vase,m533.obj,32,68,0,0,0,0,68,Triangle
Vase,m534.obj,241,480,0,0,0,0,480,Triangle
Vase,m535.obj,176,320,0,0,0,0,320,Triangle
Vase,m536.obj,4578,9152,0,0,0,0,9152,Triangle
Vase,m537.obj,504,1008,0,0,0,0,1008,Triangle
Vase,m538.obj,301,638,0,0,0,0,638,Triangle
Vase,m539.obj,2526,5004,0,0,0,0,5004,Triangle
Vase,m540.obj,304,604,0,0,0,0,604,Triangle
Vase,m541.obj,312,1196,0,0,0,0,1196,Triangle
Vase,m542.obj,296,572,0,0,0,0,572,Triangle
Vase,m543.obj,624,1196,0,0,0,0,1196,Triangle
Vase,m544.obj,1002,2000,0,0,0,0,2000,Triangle
Vase,m545.obj,402,800,0,0,0,0,800,Triangle
Vase,m546.obj,1002,2000,0,0,0,0,2000,Triangle
Vase,m547.obj,529,1000,0,0,0,0,1000,Triangle
Violin,D00108.obj,1529,8214,0,0,0,0,8214,Triangle
Violin,D00216.obj,3864,24384,0,0,0,0,24384,Triangle
Violin,D00250.obj,4066,29310,0,0,0,0,29310,Triangle
Violin,D00324.obj,2454,15021,0,0,0,0,15021,Triangle
Violin,D00340.obj,4315,27552,0,0,0,0,27552,Triangle
Violin,D00349.obj,1299,7410,0,0,0,0,7410,Triangle
Violin,D00358.obj,7592,48261,0,0,0,0,48261,Triangle
Violin,D00376.obj,1069,6219,0,0,0,0,6219,Triangle
Violin,D00506.obj,2841,14943,0,0,0,0,14943,Triangle
Violin,D00570.obj,2297,11481,0,0,0,0,11481,Triangle
Violin,D00598.obj,6831,43521,0,0,0,0,43521,Triangle
Violin,D00602.obj,3627,22923,0,0,0,0,22923,Triangle
Violin,D00620.obj,771,4653,0,0,0,0,4653,Triangle
Violin,D00675.obj,4149,25794,0,0,0,0,25794,Triangle
Violin,D00701.obj,2198,13341,0,0,0,0,13341,Triangle
Violin,D00704.obj,799,4173,0,0,0,0,4173,Triangle
Violin,D00743.obj,466,3018,0,0,0,0,3018,Triangle
Violin,D00891.obj,1959,12369,0,0,0,0,12369,Triangle
Violin,D00898.obj,7672,41214,0,0,0,0,41214,Triangle
Violin,D00993.obj,7350,46929,0,0,0,0,46929,Triangle
Wheel,m733.obj,648,1296,0,0,0,0,1296,Triangle
Wheel,m734.obj,1396,1816,0,0,0,0,1816,Triangle
Wheel,m735.obj,720,1400,0,0,0,0,1400,Triangle
Wheel,m736.obj,504,972,0,0,0,0,972,Triangle
Wheel,m737.obj,3783,7110,0,0,0,0,7110,Triangle
Wheel,m738.obj,413,700,0,0,0,0,700,Triangle
Wheel,m739.obj,794,1624,0,0,0,0,1624,Triangle
Wheel,m740.obj,4352,7556,0,0,0,0,7556,Triangle
Wheel,m741.obj,722,1422,0,0,0,0,1422,Triangle
Wheel,m742.obj,256,508,0,0,0,0,508,Triangle
Wheel,m743.obj,512,1020,0,0,0,0,1020,Triangle
Wheel,m744.obj,3721,7442,0,0,0,0,7442,Triangle
Wheel,m745.obj,830,1660,0,0,0,0,1660,Triangle
Wheel,m746.obj,80,128,0,0,0,0,128,Triangle
Wheel,m747.obj,128,252,0,0,0,0,252,Triangle
Wheel,m748.obj,1247,2490,0,0,0,0,2490,Triangle
Wheel,m749.obj,160,315,0,0,0,0,315,Triangle
WheelChair,D00004.obj,27581,47752,0,0,0,0,47752,Triangle
WheelChair,D00070.obj,8476,16832,0,0,0,0,16832,Triangle
WheelChair,D00088.obj,26911,53400,0,0,0,0,53400,Triangle
WheelChair,D00183.obj,3475,5646,0,0,0,0,5646,Triangle
WheelChair,D00203.obj,867,1719,0,0,0,0,1719,Triangle
WheelChair,D00274.obj,2012,3167,0,0,0,0,3167,Triangle
WheelChair,D00290.obj,5009,9882,0,0,0,0,9882,Triangle
WheelChair,D00365.obj,7244,14412,0,0,0,0,14412,Triangle
WheelChair,D00394.obj,36064,58292,0,0,0,0,58292,Triangle
WheelChair,D00449.obj,27053,42060,0,0,0,0,42060,Triangle
WheelChair,D00453.obj,709,1012,0,0,0,0,1012,Triangle
WheelChair,D00499.obj,2362,4077,0,0,0,0,4077,Triangle
WheelChair,D00526.obj,679,1232,0,0,0,0,1232,Triangle
WheelChair,D00604.obj,986,1527,0,0,0,0,1527,Triangle
WheelChair,D00628.obj,29552,45128,0,0,0,0,45128,Triangle
WheelChair,D00687.obj,8188,16268,0,0,0,0,16268,Triangle
WheelChair,D00720.obj,43966,83378,0,0,0,0,83378,Triangle
WheelChair,D00782.obj,1144,1940,0,0,0,0,1940,Triangle
WheelChair,D00821.obj,8188,16268,0,0,0,0,16268,Triangle
WheelChair,D00846.obj,8834,17196,0,0,0,0,17196,Triangle
